ee5b68d617801137d3129042d74e8b70,7
d8b59695a9db58eab9021d20dfe8a1cd,8
157835384c2a9ef62933cb95c66971ae,3
4def0fb860c0e29a88f1e92830ff327b,9
1a7bc20ce99350a53c7f19792deb4b82,7
48d61f951a06b39484758897531f9545,9
e1b0f2e5df1160e1657cd95bc7d5c4b4,2
a1850bec66ca97f4bbe97ce27518de47,1
c51a30787f959b4edcefb133b5ec2643,9
dd609677bc26cd6833831e089e31530d,5
751833dc2ef5a8ee7fcfe0e21f0dbfc7,6
ce2f46ed8c6603880c79cfc1625ac1e9,7
ba57af7ab1e54594196da8d7162d52cf,7
a951e61a223379e71f601f930735275d,9
2bb13f2662da85646c15e0b832e4bfeb,9
514a4eac14982822f6abedb07030f4f9,1
3c0f4dd7ae2e45887f38643afe8a0ff7,0
510e22846d0cb331d15780f8ed5f56f3,3
c871918b23fe7318d5cf3067f06dc4a8,5
d7b2055c5c909d97c170f00e3591d1ae,4
c8dc431881dd32e26c248c0af0875b6f,9
f067a47f85f67b8878ee6324420122d0,0
852122a9fcd47a1e617d78c196e5adeb,0
c585ad345f9c08f15ab8445e0c8afa01,7
7cbe4ef62569ba49c405a4a4b36ea3b2,1
fd8bb5626b7c0b2fad68a3646ebc806f,4
382b28b55a4840cb283c02ac018a8908,1
74d9304edfbb512179c85936999544b5,3
1d496f265304003e2b5a2989edbd155f,6
bb8d251e5f8b24e3216c03bffba93589,3
fc64b3b35d5eba1e9cf8ebce7958af74,3
95775eefcbb63118d3277af4120fbb63,7
79169a59450b44b5d1923e6f56563aa6,4
f995cf141dc49dfb3f8af95a571aeb19,8
b26e48253b340afb3a14b1cf7c7847de,2
e7d01389fe4cd7a3dca7b69041049682,2
bbb31c24b3460af99ab15945608c972d,1
6eaefe6aec71879f2d76f735c2be6059,0
090bf243e8f44d2ae3255bc1a7ad993d,2
88669c4078ddb3960bb630f6f5e2f2a0,8
3f08f88e54020988e62f7f2e0c9a43f9,9
57f089af71b97da154b7809d4251d8ca,5
11751c3fa8ddf49c2b6eb87da7b6c73f,6
d7e8ca21230b26336b949308f6a1f281,8
a5b60de16c8efca0921eb8f4d3c3f7a2,7
c0695da96ef2668d2da68edae9992297,4
23bf52b4e7b323543cd5556e33698384,9
50fbeaad1ad5a5fb99fe65f2ddb944b6,7
2d46c5c1769b95fa8c04beba57e8a227,0
532b4728f1139da407cc9c9a71d9ddcf,9
94d1cef8d68cd07ca3bfb8dec2d5a41a,2
805013f44125dbe7c44b7752ebf6fbca,9
97e86463a4ab0b1d0376b4a95bb63c74,9
8cd10833d3885e11b6c1d66e5c4ae716,6
b6e7dc89b0b72f51abde4bb8339db453,7
c853673b252615df38347a77a100ac5b,9
ea3d6a28a5e39ce637ac29bec6bfdb1d,1
6dff0b3dee0c522513115353bbe48af8,9
dbc5a31dbbb03fd546a1e1694604cb16,1
8e71cf11dd325f33d5ff9d8c5a4a47b9,2
cab111a334f998d6d50fe4acffb5dd89,3
949747ae01b849a822d8722edf49952d,1
4a59fb9404beb3c563fb0b68a6da0ae7,3
415497d8741aacf79c374abccbce0034,5
e9dabf49fd5b93cffeb9ae543f21c48d,3
e8eb2a0983fc4558d243b874b5819f32,5
47c5a4f6e30adf858f3c1a13b5624c1e,9
f250eee148a14e18fb920a4a06760a21,3
7b454a5ec3146ad8051b9e2e281f503b,1
874cf23cf8e6b84e7163515281be7f71,4
2e5f565a1fbd85dbfdc7b8cf2f474c3b,2
3588fe4ff7a14d3a8799c2dfd56896c2,6
f53aa2f1f1964ada5858573c03f50d6c,9
6de04ef4361c3799bbcac5d433c297da,9
4b1e811221d85ffbc81adf0239814ec9,9
2383426aea7320ccc8ae2334c2b9f79b,4
f414362bc9ad8b63c5387ee61374647b,9
0960f7f79eaa3e4857ae4685d82af586,3
30ed6e2cb48865db920030234247999a,3
437d66542ecb3f1fccf3ebb1aa37b62f,1
4a050dd5ca8b3305d94f671a2e54c13f,4
e7b7a5189da1e239ae834e82735ce2ce,2
7a669d9a104c3a00bd17efa4c51bce47,0
5d9788ecaa1fd789e8993deb42275d9d,9
3ef946a20779f045a5768b31d19eb5ec,5
ca6f7262ed06e23eadb2d0bbdbd734be,4
d8f7ea3152f77dfd1a75447fc16eaf84,2
52b73c551c7c93c3abcce331e6eb618d,8
56209fc0b77a41321de5672f0b28c580,6
b019c4fb8760c7ff82047c1121c71569,9
66db302e2a3df38c18c596a63d2ad6c0,7
f193f30111128cf4ad8bbd6ed5a29fb5,3
38a0ca7ca106740158461dcfc581c8b9,4
67c9d4c6d882e493ec601c357fa582fb,3
11a190c994ce0bde3c95f6f9b665465a,4
6d648d2f2498d6b562f645cd80f89c78,1
48d8ee5c0098d7d877713ee76e693b97,3
a1187e1eef26c4b96766baf2a4844b51,8
86bb740295b94d3f91bc2d0a3d509237,2
80bd03513bc805f14531ae68a71539db,1
2fb07075f4947db2a0f9f95241ca3b8a,0
8f0dc3652c26f523f2480f9189670616,7
36624f26dc08bf0febbb680da1e7c629,7
46b14b858620bdceb7794e122aaaaa4b,6
d6b9994c4eba8af30f88d2a138524350,9
2f30333021c7e798d0d4a0479f08ed1a,0
c9d93c77683086f48eb47aef9adc3ce7,7
11c90202a1450046149061a9c730d32c,4
6187c0cc57055c9c3b15eafc764fcb14,8
b225b3615c6b5c097bd28cc100714607,4
3d81aaa42cb53de3d2bef30bdc8bf24c,0
638843742206c5eac998476f711d3968,6
409dcdf37e41837120c97f34ec65cd66,4
f96c67039aa3224dd3f977f1bb4dde3e,2
7d62593ebd2f641e2a8790b0c7eee138,3
53c33e433df4cf20cc1d83e4da8c775a,3
68f967a8ce9600e5abcbbaec5f1c2fad,0
91bb7023c911269e76e4bab9923b8801,7
7f66e5f787ad0ddffb2ff590dc36d77e,1
c7dc96c10a8611c8864baff25784bc83,7
da57e88ad91470a5e01516394628bf74,5
ab22c7008ddb0404dc84118576bcd4e9,4
67000bdf876926c4894b9d3b51e6d193,0
ebaab51d6427cb2241d4b8dcf238fb49,3
94200376a3b35f77258b5f5d3c2778e3,8
58af58d4f0f00764f914454f8003b28c,2
d41fb605a3b7d4dcfadd26cac6d89508,7
b3c629a829541874b6d60b47c7a14dbf,0
dcd05cd61b06b40df6dcc1c51d11f799,3
bea2fc9d306b7c18c3d4299c747518f4,6
9faa0025811846f011746beba5a51607,3
f794d0f7e899d087af4b2c81b8e236b1,8
b3f1537263cf1a658c071edfe3e7a4c7,2
737878caada4ab9d2628b34721d60de0,3
f2cc489d8846f229de758bf0c8ab49b3,2
eaf5457b9f2cd6cb6f81fc757d79ac08,8
1aac4a98a9ff40911cd6537ef01d3fb1,3
e64e6c3a81aa5c02c3a44780e4b631e5,3
abaca3c600c0aecff1efab9f695defc0,1
abb5eb94cb8faa8d6116dc2281506ab6,9
442e320403272e98ba9fc6db90af6f76,1
aafef0ed48cd78ebfc71b4acfd65be9a,7
fcee87dbf0c713202fcc674dc1344bad,6
42e43902bafa18430dcda24d4d006a72,4
b907ddafe09333bdf90826eec59c6f40,3
b648611151b3904f83b8f5a1c557f91b,5
c2225b878ffb0ac308dcc1a1e10e2904,7
254b4e53677bd444bfb9be2c46877758,0
f3572e239ed85b61529f2d23af2fecb6,1
ca52c45251ac377d581e423146281a17,5
ec40e73f89313b9a63f55a122475487f,5
ad2a5b4553a5463f5ffe4c205c7025c0,9
544ad8dd94be9d9d575b4d16593b1975,0
33a4e6a3de4815c0ad1b7ddd96e1b089,8
c6564caf56c54fa52820d39d0fcc5d01,0
85fef65d8e93eaaf0aa78933190a6086,8
b5859baba847771fd946bdf8d4127801,4
c0a58eb217eadbc83afc18242ecd0b9d,1
b416ce7a7d1ae3e4847e74f6d1e4444f,7
b4f6843e34d4f614e799efe9ade9e1c6,0
1a228d20aed29806609ab9816cb325e6,4
6d43a917a59c8cf6079d3b0fc383d509,7
1c6cbcdd1a731e87932b82cfa0d43fab,6
6dc94c1ce8d8cd7c31410c4470d7540e,7
fcf2bfc6fee10a664499379a8fab7dd3,5
185f4d2c31150409a99d866e4e424442,3
169455d7d26398fa8237cb086d222f96,2
8d15be4b4de6b3230485b5c9d9841f31,3
448357dfa0ca2d709829a8c176ed9ff2,3
06c7ed2be4ec94e4a873f0ec79faa824,0
ae010279fc64b0f0038d87350c56fdc9,5
8c157cf0a6dae5bea8224fd4b95b3e44,1
f5a408ccd270ba224b8e3fba536dd3a7,1
02ecfa10e8c462fffe52dd3278217c2e,9
d7ab67e15f9f3b4fbb07666da58cfabd,9
d29b7a86c1a8cf3de85c8ba0e49a1cbd,9
c73dccbcb6b22b7f7ccbf1823db4f838,7
8142fafcfcdc95f31281e7b30d6a7740,5
14fd13c34b910cf74ebb26e1b985cba6,5
8cad5ee21655a9df0dc049d97a0e40aa,7
99df3a062d74a56b666a011831d99093,5
8f42e90daf8c80b992ae61d47db10224,6
8ffe4d9f72dec6e30b9730f8a9375553,4
d99436ac4a0c1d80f2b5771f762d6595,0
06ac7ab6fa5c6647cb24084eb2305981,4
5567301f6936192ae9ff58774ade754a,6
c088466b1221f5319d1bf9d817146b12,2
b0f4b1619c0a2264ea03c23f5ac910b5,7
1c34cbf3a291153952453a5de6bc80dc,4
3652ffaff4c4095dba0890d627020c2b,4
3d8897c6fbaa30aa42bbda8dc309a999,9
c1494c7472d22cb6a39db6898af19184,3
cf7cb66ba3a80db41cffed0f4ad49dc4,1
d0eb74ca4d176b69793e388b040444f4,6
af9bab4c22a5c78e7416413aea8680d7,3
4a36fba479b4b8e38a8fd63ae1566010,9
31e3cfa6088de8e54f2b962ca22c49e2,5
bab29eb3eab2c70e594aba68e08705ce,1
fb5baed37033a4f5a46c0a0a7f4267b7,8
b790a3dc830f006e7e94330feeb6cc15,9
7274925d918eeeb43a2e547ce69e5905,9
2bfa95c6380b7aa5d39992e544aabedd,2
e92e15df31977ee06d4a5d8ee4b3ded8,9
07dda092b0fa018fae6f472ce67dd07d,8
f3bd0de1e61be030e2fe0ed34928622d,8
08c84ff28a00db0cede9c4b4d633e197,8
d2f4955e6255e20ad5b3b9ecd5a3af6c,5
eee3e93f19db107e938f72735f78da71,4
1c2e97e2d3510234ba5402d96bd2042a,4
643529eb5d6d0ee260edf331e2e974f6,0
11a4422f5f5939f1c1c53b0e1cd4112c,2
1d723326f842a6ea323a3ba167485594,5
d018a2c2b7b17c81f05963f0c4b9a6c8,9
35a5efc726257d4e4d887cf91dec406a,2
ce446fbce5043a76f04462858c13d74f,8
b0b3a876b3ba2b438ed93305a04fcfa3,4
425e1a7e81feb387562fee7ef1a03a34,4
03bf84e7ec73f035c916e11c0b2785eb,4
73ad3a8acf7883e686a6082dd3fc8361,6
0e1248a5e8b4fae11dc479e8c9909a32,3
759c733399f1e2cead42d38fe51e562e,7
c72fdec5e718f77b50c9c5a91d726c69,7
2e34ee3f3e959b1cc7be239d155ee963,1
a024525d88e761bca4b62c18ddb52e7d,5
7c70b49cd76eb8218b5daec0f1c9d90d,4
b93ee9b1e05abdee0479a337304fb882,8
ffb7d7cc522155864d5d98a7d33ef775,9
48e42de786573719fdae103d48740a4c,0
d5ee66b0deedc8d762d77265584b43df,2
f693d5f75d52f5dfe4d565ab314de1bd,0
a87da77a7de74246b08ff5463aef6d39,3
40ab2e405ffb4f402727d2a5c8ceccce,5
2a7ddef0b98abf8e791c8e4d28ed425c,8
450df7f5774c0aee0f412a4520ebdb61,8
7a2d14eff3c3714d206cdcc58d5010bf,3
2bc58c6823e03bb33708aad0969ac028,2
8e1629e5863feb919fa31558bd6a0799,3
567e3d002197b34ad5b5052a2ce71e52,4
a66986fd3bd1da21a0d35d75a03e942a,0
51f2d4f2f6419c477e363727dbe00598,0
8809e1328e5b74031ef7d2cb6b97a938,6
656fe36981ac7d3cf06320ff7a778430,2
6248fcc6d63b241c61ff4d71e22ff3c0,1
3a91b3cfbc7d9212be4ef6f93c59bc2c,8
0362fa21e0d660cf76fb2717fd88d94b,1
4de65f15c66718d3501624c1f7a728b1,5
25d2ba6f8dd43217bbc0eb3db23252ad,7
a01e5de208abe08532f2e699d5b09b77,0
f07b5c30d6ef0433ff362c015f16fd7a,2
76e547acc58114cb4ce75cb61701c3c0,6
5e0b81cdf754513a8f103a28c07fd466,8
f0655e6714ed8b3ddd79067f4d6206f9,8
fd8ddf488f2451a9352111763ea18f35,0
ac3beedc07ec4896c4b4e0f2bf37d756,5
8a6018e7b5924004e71e39c6fbebaa6a,3
01c5544bfff37ea4e36d2014de632f82,4
621f992ced213fea83fb4f155f49ccab,2
584d41594811ff5fb225f3f8cd0151af,5
7044800d52fdc880bcf0bf05e485ccc9,1
5137b76d37ddf2d994ba968f40bbc887,7
8216ec8372491629cdb331526a7193d4,8
e7cf80b3ac585d936117782a78168170,6
a451feac4f1172424946727700613e57,5
3509516deb3fb5f78e20936535ba74eb,8
5c2a3b6d8df95b87826ccd8851e1f7e3,5
5215b203780a504ad58ab5763a2d156e,2
78893049c35d5b157073e346ce955c1f,8
0200d86dddead91b252eb0a9dbae19ec,5
eb54489987292c9e90057951618ddd72,5
ff09f79f9fdecc1ca9c08ac84dd81ec2,4
c60e913e6252cba0a1d6fbb6fdacf583,3
2c9c46c0bf4d53d015445a1eb36cec0b,2
0be1784c953f018ed46ff65d3b15c19c,5
bd9202b365b30fa4e51871449b1719fd,4
56354e1a2e83c8e3679675d5352d0ee8,4
8800fc0df3d1eba6d917816b3b92f16c,1
e075ad7ba8b7c9fe398ed4dd2c9b0079,5
6b3d3703ac4ae1672e37953c85983c7e,4
227c9ed65d3b4c4f4d8174be1177e846,8
01eca059be6819f39d759f00bfb14843,4
1ed7c219de812d5381f1612b66456660,3
a2e2c78fecb4b485a09d72bdbf9d355f,8
f1f8fe349ff9e6ed5c12f2e1fd61a187,0
62825f092e86f15056115d25b1d910e4,0
86cac45e6b3256db5d8c69e7d312a9c7,2
d66b185b5165409d699c51e121b7a7ec,3
0b77b6d2320421cd0923202318961e3e,2
706e3af919d61cd5cb8b6558beacdda5,3
03e8d9dea65335b118ace6a3bb804063,3
a2ef6c1f51dc526f4abb25ddf095dc29,5
4a2dbf73966e7b85223caeddd168d9c4,2
f2da72eb1ad75faa16447ffe7d3f14dd,7
6dfc3905a6b38758a8d66d0540e91099,7
9563bd5d91590acca42465973e725a17,0
cb238207abd24c0fd93bbc22474bf78b,1
968d0b299c48a57419e3bdc046afd8d9,2
990f726b7f3beae77d07a6813fa21c47,8
4222efd9ac373720a240039df171698d,8
d56c252bc9e566f13e27e99052169ac2,0
81c70f48aaa0fbfde2dee1f9e61fd1cd,5
3eb869c873448c9fe64bae75025dfdde,1
4156471f7ea9b41cc3844a7c9644944b,2
dc4d825e41dc74ac274d2065255a241b,7
3091f9c5b9ccaad40230886b7218d44e,6
9de37bdbd83663d34d0d78ca8481d84d,2
ea16f17ca520c0e4a8a4f882913018ed,1
0613eb3122632ee7055695660129ef3b,8
2a297a85fab14978464a8250acbf638b,9
c4fa7377fcffa916074376734cb63f20,3
b9267ae7469dc8c080814d9100d0b88b,3
4185ed342440d29c7d4aa90704cd9e3a,9
f341cb34fcd6e37957fccadbb134a244,0
24d16baea7c415ee7810b952a3271d05,5
66f42673d1ee6dd7a09b767e4afe1c98,3
fba7dc55e1e4e3199a70c27eefbfaec1,6
0962b9843bcabc106db4da84a41db1c2,1
209083ff0d9d500058e52ac5f4e3881a,2
07ba9fb4001fc3c000f6cf7694938c8a,6
55c12052ff4eb4369e602d72d04938ab,8
7a22b2cea12fa65232b8fe132f396cd5,4
2c02a185820a6c58cf5d02c782a6d7c1,2
4d8e59f00a2d0f4e4874179ff2ed2d01,4
baabcfd5992c4af2e98fe0af0f44f36d,3
2f059e81502779fd5a2924c6fe497c65,8
bba62686fee25051eb79881200ca07fe,6
dd7f7e07523e205fbdab7a7c860f76f2,9
84e2ae91cae48f5ef210b54bbc6c30be,0
88565ad9f0888f9b476c66529ae2f17d,9
71107cafeac1b3a96285e62387da9b6a,3
c79e2ff27420cfef147ab14fc69239e4,6
2bf05c97b7bd802b74faf1ac11dd742b,6
c40e3072a4b722ccdf2b6bb4a04cd868,4
1c1952dc6aa694556395433ccb9dbb81,1
dd9e43220b1c931de97ff9616c10e245,7
01a1b0804d353a75179bb5a41a33dd3e,7
285810ef06832288b2a5dd207e3ec086,4
f9d1f32c5e280d8b9690ba337fd1417b,6
4a66484abd1d0e353cc77d5e439a0558,0
896fba0ca3173dc92221e49c3c9c0c63,5
745d3d9385950ec192c08060e9c9d631,4
a90d4320fec2be9f70419f21b3b78e38,9
9476d97e59ca204625f54a397d68ee51,9
6237a2423a5b05a21c2e397805a92ac9,7
c1a8f87ea1779933acb1e370b510bbab,1
3fc35a1c5a9c5606fd79c4db38f9522a,1
1236aadc1820397401fdf23431c27022,9
8709df1b2c0bd4b75e96871a0b8c0698,3
3629ee54d0d7da24d28ea26dede5e733,8
1a295786533ccfe391db6e4aa189ff46,3
70db0141219d38af448edfc276e458f5,1
68203c0d55c3f88d22170c5661a6ac60,9
0f0d0a2eb568e2beb347de2e2f693806,3
2de54c3e189108cf3130012f3fa8615b,6
cfa8f7a20ca146c953519202e12190a5,4
95c3ad160d21eb5ba0763dc5ba1027d5,5
af149c7364edba7c313c1aee781c2140,8
b62f51ddd61325cb43feb6cb64c0e579,5
bc1bf0bf5d5d26a222d2fb15a57b339e,0
666d1140a38638fc92fd3bfeea974bc5,2
d8a1f5237d1677cbfea930d80f31781b,1
ffe7093c227982bdb239a462567f3121,2
f7c7faa24f53038c06816c6547f56ed5,2
7edfe2c35a8473b80cb5662e85305f8f,0
1e8be18808bb751ae2462c1a9eda2d35,2
ddda7c8be80818d8f77bc43f0a8ae676,3
0fa3ba677ee3aa5cac92e52e678735fa,3
efec3032e5e967368feebce550491a3f,4
91fbf8f1c185cc5c1c1a9b190bfa7513,1
17cf8b0559f87dcf58b1cfdb6d843247,3
793a8ff3cbb5264b62c906d2ffcf0969,0
2b033b365408cb3e486a0661d772f29a,7
ccc6a872bcd38e16daaa7052cb9567d7,1
9fcd30d4665ad7dee700cf419b7b38d5,8
c0bfdf6b5943a521791fda299c98690d,1
d4c90c05041d6bf2f8ced80f448f4bb3,3
20ac0178f4b71199ca0c34f8da81e9b8,3
85fd27e036904e353d29af263abae9c1,8
dcbfdfbb290a35ed32cca4b29655766b,3
1b1f8b5ee7d71a63b2787e173ae184d8,8
b5be4f01ad0b87d22740c57ab7dd6e4c,3
804b698b3dbcd94b5151eff4b43bf423,3
c727821a74bc0e3b11744fb8b90cdc4a,2
89c46900051c9932a78a8a2fdbbe25c3,5
f29f371a96fba150f788822858ef9aff,1
7062d199b7d5c3285cac72d87e357642,1
adf5907558976cbf8f1674cb8ed7cc51,4
e64293f282e5c4bfca438d5c065eb28f,8
2739791cee063dbb8292d256a2f2500a,6
ce109b1d9ff71d0edfeeb691b88aacfe,9
bf1e3d6d3739d36f2a362f40c7997cd3,3
febc56136cc87a0f676a6cca74970ca6,6
37226f8671c6a4325cc8ff4a628b130b,7
2ab4c34cf101440547070107d699ccbc,3
51b5339123ed06b10d114f7963c3fc81,4
b9e5449ee4df8433cb65680d8c44f58a,2
6f3164434569f1fb184befb9ac933b12,1
1564e9dac660b7013e43549cf2307b1e,5
c1aae3bb4d3e60cfda442a070e0b2dcf,7
9bf12138489deaec404e4de64caec78e,4
c7e973ed0fce7427915ba5ec974c70fa,8
8f4bab56638f2d185aafa06be3f88da7,4
687b0c981574dd5e155b95b68aae150d,3
e09e149ebd9cee620253363b8e4e5256,9
3fc47b335d910e939edf268619afeb7c,8
19727db8af9ce29e3e66c1d429bd01b6,2
db07e647b1970e5f9adf55240416d043,8
c4285504a405ee9ba79b3fc2e2c0661d,4
b94b12f76d4a0d7a74977bc074dd61b4,7
0ec14a55a9d1fbdf0786077aec40e9f8,0
322aef5ac9e1de590463788d594ca984,0
b92509bebdbfa7a10a993f14ef9895a7,4
e04d99a7493233a6288d55cc909d24ca,1
b7c7928cef8d1174ce8134e180c39f25,4
0cc88154672676fa8ee5a001409bdaab,1
ed74296647bf430c69d69c06c933c8a9,2
916a5e438882339fd688086b1b906c64,2
1d058e191b83a7263319358216f55a27,5
7c30a91cad100627966a7aa0e578580e,5
b062a24d78a77f9d7963f3f4159e86e2,1
461375017561e03314b2e99c99a6e699,1
61be78bf1807c8cbfbfb93ba9c2feae6,8
bfa4cc84ba8268295c59f8ea96525ec0,8
b2c1e3270a654c945939a0b7e92340ef,7
523b88c940dc05556db4d91e377f365c,0
2844b6bef0949c6e44ecc30d204554f7,4
ae1064a08c3db4f4c5da827fe3492509,4
a4a480081135b868240a1a902edcc773,9
1792378754fc89b2c5a2bd39a2d65190,2
8daf83091ae5da57241b8b2ea0014ddf,7
739590dcc60f9d3337edc7720d67d306,4
79fe0bbc75254fe2d4963aaa4ec3ae89,6
c938d1b965e31a6934cc884578f0fca2,7
7ea475c8fce4aa178a64b5c4b42b98f4,8
5757ff44911ccf4c9c6998a01307db2e,6
2b8d8d46ec8f833d52841580d7a46631,1
1a17cee3e6ee01a8b068a9f7d03d7b07,4
86d6693a5309cf6f4ef180293ad58491,5
921fa082f56157d36dc38fc3f15d3eaf,5
cd48b8a4ff4c85796011405d3adc0137,1
5989ed113cb9662abde6afe05a034d9e,7
68039ffbbd9af96a4dd0c3aa299ae098,1
a49c95fd8c0b737f571a19883ec3c6a6,6
5e8c13338b1cdd9344193d8f5350f094,4
825beefeaf9138ffb8123f3c0822f45c,8
173d9f3198d12ec0d3361d2aee8e07ce,0
b49a22c6a9ba3db80107603629943848,8
4a027300540905b997e17e2ce75c25b8,9
abe4aed10dba9caf693d45a1295b6f5f,5
d2a0727f577f3fc0176c02fba60c89fb,1
e601e5ddbb11e489e68db62ae62beebc,4
a6baa54d25cab8919792fb8cb536f619,8
24b0d4751258c72107121464ef9b45d3,7
375fb6a09e0727d193711e211a0289ca,6
f5019b4f88f20c3d01001f211da3e744,7
c26976f8fd2413bd1e222a3ee7f260a4,8
36d317ff942882a3a4ace18076dba15f,6
26489c7386b9a9f0cf06c8fd15a2ea2a,2
c5684b10fa712c824b0cd300c6487eb5,4
7d34d9386d463383b3544a6efb2b1a1a,1
03f63273e1cbc1e5bdb41b5ec839ccc4,9
815b8632efbe90515b7d64404d9cd2d8,2
6addc105d4d4bbf8cf46b0a71fd476e5,2
1a4174a2ca4adae315871989fc5cfb84,8
7e419bed84ec35372b3390b59db9efdd,3
139a357d2613d821bb82594f04e09969,2
885c23b63608197a9e50a90f24fc20a1,7
2f5e1bfed94c44dc44756281a5395ba3,1
f4112738d7d9601cc1406222619e21bb,8
472e4bdb10a14522ace6cb9f79a42744,1
1b718a7dde9aeec7283b2f417c264afc,7
0b867ea260748ea401efa60698c61b3d,2
35e5b1d28568ebb818411b4afe8bd339,7
537079273b5d14665ec57b89ec6d38a1,9
604c4fac2b6912540e2d124ef480f34c,6
13f5818ed1fd71626e15d2d148d91be3,4
9b0e16f36faccd2d1114aa09bd65f88a,0
0962f55d9f76d6f17bb05fe74fbd0e3c,0
2df4afa1ebc36dbef7e2982e88714d72,8
511b94cf5a2e23bc6e56e6ec9b65f727,5
44d5a81cff507d02060e13d9c5565d8d,7
97a3ab9a4f498c142a4024a25c774845,6
b77c38ecb117b3db62bf995e8177918c,6
9107f5a5a6df370f662c580e359dfc1c,8
1584bc7b484b690867f9587b22bbe536,0
